id,cuisine,ingredients
26576,french,"['lemon', 'red', 'juice', 'sugar', 'water', 'chambord', 'vodka']"
10540,mexican,"['oregano', 'cilantro', 'tomatoes', 'salsa', 'garlic', 'pepper', 'lettuce', 'avocado', 'onion', 'salt', 'oil', 'cumin', 'chili', 'stock', 'chicken', 'beans', 'flour']"
37645,mexican,"['oregano', 'poblano', 'carrots', 'salsa', 'pepper', 'garlic', 'onions', 'cheese', 'chili', 'cumin', 'raisins', 'beef', 'flour', 'walnuts', 'cinnamon', 'eggs']"
34193,indian,"['potatoes', 'peas', 'tomatoes', 'curry', 'turmeric', 'garlic', 'salt', 'onion', 'chili', 'ginger', 'oil', 'mustard']"
36286,mexican,"['tomatoes', 'tortillas', 'pepper', 'salt', 'sauce', 'chicken', 'jack', 'cilantro']"
29721,american,"['ice', 'lime', 'whiskey']"
39141,mexican,"['tomatoes', 'fat', 'scallions', 'chili', 'lime', 'beans', 'jack', 'cilantro']"
18177,chinese,"['onions', 'garlic', 'sauce', 'rice', 'chicken', 'vegetables']"
23339,chinese,"['pineapple', 'juice', 'pepper', 'garlic', 'onions', 'sugar', 'sauce', 'water', 'ginger', 'spam', 'oil', 'vinegar', 'corn', 'seeds']"
20820,american,"['sugar', 'peaches', 'lemon']"
44730,italian,"['watercress', 'garlic', 'cheese', 'mayonaise', 'walnuts']"
19636,french,"['brandy', 'oregano', 'wine', 'leaves', 'red', 'carrots', 'onions', 'celery', 'garlic', 'mushrooms', 'thyme', 'butter', 'nutmeg', 'beef', 'flour']"
14779,korean,"['onions', 'sugar', 'water', 'oil', 'flour', 'soy']"
2048,mexican,"['onions', 'tomatoes', 'turmeric', 'thyme', 'oregano', 'tequila', 'garlic', 'onion', 'clams', 'scallops', 'cumin', 'lime', 'oil', 'chicken', 'chipotle', 'pepper', 'salt', 'water', 'shrimp', 'cilantro']"
35459,mexican,"['pepper', 'garlic', 'salt', 'lime', 'avocado', 'cilantro']"
31161,mexican,"['onions', 'pepper', 'garlic', 'mushrooms', 'oil']"
26639,greek,"['potatoes', 'oregano', 'tomatoes', 'mint', 'onions', 'garlic', 'eggplant', 'salt', 'lamb', 'cheese', 'juice', 'allspice', 'oil', 'cinnamon']"
4799,indian,"['carrots', 'lentils', 'onions', 'garlic', 'salt', 'oil', 'sauce', 'curry', 'cilantro']"
22745,british,"['challa', 'salt', 'sugar', 'vanilla', 'eggs']"
3464,italian,"['lemon', 'garlic', 'linguine', 'shrimp', 'parsley', 'butter']"
18741,korean,"['sprouts', 'kimchi', 'pork', 'salt', 'garlic', 'sauce', 'scallions', 'liquid', 'oil', 'vinegar', 'beans']"
23531,mexican,"['salt', 'sauce', 'mayonaise', 'scallions', 'lime', 'cucumber', 'avocado', 'cilantro']"
8389,mexican,"['salsa', 'seasoning', 'cheese']"
42314,mexican,"['tomatoes', 'onions', 'dressing', 'onion', 'salt', 'garlic', 'cheese', 'cream', 'chili', 'olives', 'beef', 'beans', 'flour']"
8950,italian,"['basil', 'lemon', 'pepper', 'garlic', 'salt', 'cheese', 'oil', 'zucchini']"
23888,italian,"['sage', 'tomatoes', 'pepper', 'garlic', 'onion', 'sauce', 'soup', 'beef']"
35739,british,"['bread', 'sauerkraut', 'cheese', 'mayonaise', 'beef']"
34743,thai,"['chicken', 'pepper', 'garlic', 'salt', 'sauce', 'chili', 'milk', 'oil', 'flour', 'eggs']"
25108,american,"['oregano', 'sage', 'seasoning', 'tomatoes', 'pepper', 'garlic', 'salt', 'onions', 'water', 'rice', 'oil', 'beans']"
38336,italian,"['turkey', 'tomatoes', 'rigatoni', 'wheat', 'pepper', 'garlic', 'salt', 'cheese', 'milk', 'oil', 'kale']"
14728,british,"['potatoes', 'rum', 'lemon', 'pepper', 'salt', 'mayonaise', 'tilapia', 'oil', 'mustard', 'flour', 'eggs']"
46575,italian,"['oregano', 'tomatoes', 'dough', 'salt', 'cheese', 'oil', 'flour']"
36293,mexican,"['orange', 'lemon', 'pepper', 'garlic', 'onions', 'salt', 'chili', 'oil', 'corn']"
13751,thai,"['onions', 'lettuce', 'onion', 'sugar', 'water', 'sauce', 'salt', 'peanuts', 'lime', 'ginger', 'chicken', 'serrano', 'cilantro']"
1421,american,"['oregano', 'tomatoes', 'pepper', 'garlic', 'salt', 'leeks', 'water', 'oil', 'greens', 'beans']"
3612,mexican,"['flour', 'lime', 'cheese']"
25667,italian,"['basil', 'tomatoes', 'onions', 'dressing', 'salt', 'pepper', 'crackers']"
9389,american,"['shortening', 'salt', 'sugar', 'water', 'buttermilk', 'ginger', 'soda', 'flour']"
48769,mexican,"['pineapple', 'habanero', 'onion', 'jicama', 'cilantro']"
28801,american,"['seasoning', 'lemon', 'pepper', 'garlic', 'shrimp', 'parsley', 'oil']"
31891,american,"['onions', 'celery', 'pork', 'garlic', 'water', 'cheese', 'parsley', 'butter', 'chicken', 'grits', 'eggs']"
34223,mexican,"['pineapple', 'sugar', 'water', 'ice', 'ginger']"
45055,indian,"['saffron', 'milk', 'cardamom', 'butter']"
23690,italian,"['basil', 'carrots', 'pepper', 'noodles', 'garlic', 'salt', 'water', 'cheese', 'onions', 'milk', 'butter', 'chicken', 'flour', 'zucchini']"
47187,mexican,"['salt', 'chili', 'lime', 'cayenne', 'cucumber', 'jicama']"
30901,indian,"['wheat', 'turmeric', 'salt', 'water', 'masa', 'chili', 'jeera', 'oil', 'poha', 'cilantro']"
1606,italian,"['wine', 'pepper', 'garlic', 'salt', 'sugar', 'lime', 'oil', 'vinegar']"
40966,mexican,"['turkey', 'tomatoes', 'tortillas', 'pepper', 'onions', 'garlic', 'chile', 'sauce', 'cheese', 'cream', 'scallions', 'cumin', 'olives', 'oil', 'corn']"
28020,mexican,"['seasoning', 'pepper', 'onions', 'sauce', 'cheese', 'chili', 'chicken', 'corn', 'cilantro']"
3512,american,"['sage', 'seasoning', 'tomatoes', 'pepper', 'celery', 'onions', 'garlic', 'water', 'cheese', 'salt', 'shrimp', 'piecrust']"
21534,mexican,"['oregano', 'peas', 'tomatoes', 'chips', 'pepper', 'onions', 'salt', 'chile', 'sauce', 'garlic', 'onion', 'parsley', 'rice', 'thyme', 'oil']"
9672,italian,"['basil', 'wine', 'chicken', 'fettucine', 'pepper', 'shallots', 'salt', 'sprinkles', 'water', 'cheese', 'cream', 'oil']"
2367,indian,"['yoghurt', 'chicken', 'tomatoes', 'curry', 'coriander', 'pepper', 'garlic', 'salt', 'onion', 'water', 'masa', 'onions', 'honey', 'ginger', 'oil', 'cardamom', 'cinnamon']"
25280,japanese,"['carrots', 'sugar', 'nuts', 'milk', 'ghee', 'cardamom']"
37971,american,"['figs', 'soda', 'pecans', 'oil', 'salt', 'sugar', 'whiskey', 'water', 'cream', 'vanilla', 'nutmeg', 'flour', 'cinnamon', 'eggs']"
3697,mexican,"['chocolate', 'shortening', 'almonds', 'sugar', 'water', 'cake', 'milk', 'vanilla', 'butter', 'oil', 'cinnamon', 'eggs']"
28970,american,"['chicken', 'spinach', 'oil', 'mango', 'beans', 'cilantro']"
6584,british,"['potatoes', 'pepper', 'onions', 'salt', 'cheese', 'parsley', 'oil', 'bacon', 'eggs']"
1059,mexican,"['tomatoes', 'seasoning', 'lettuce', 'dressing', 'cheese', 'doritos', 'beef']"
47905,indian,"['lemon', 'pepper', 'garlic', 'oil', 'sugar', 'water', 'shrimp', 'salt', 'chili', 'cumin', 'milk', 'masa', 'mustard', 'corn', 'cilantro']"
2428,french,"['wine', 'chicken', 'red', 'carrots', 'lemon', 'pepper', 'shallots', 'salt', 'leeks', 'cream', 'parsley', 'oil']"
10684,greek,"['artichokes', 'lemon', 'dill', 'salt', 'oil']"
33605,italian,"['yolk', 'wine', 'sugar', 'strawberries']"
30283,chinese,"['chicken', 'orange', 'sesame', 'garlic', 'salt', 'sugar', 'water', 'sauce', 'scallions', 'rice', 'rooster', 'oil', 'vinegar', 'corn', 'flour', 'eggs']"
24286,american,"['orange', 'pepper', 'salt', 'sugar', 'greens', 'mustard', 'apples', 'butter', 'oil', 'vinegar', 'endive']"
1812,american,"['potatoes', 'coconut', 'pecans', 'margarine', 'sugar', 'vanilla', 'flour', 'cinnamon', 'eggs']"
10063,mexican,"['tomatoes', 'seasoning', 'pepper', 'onion', 'water', 'cheese', 'beef', 'beans', 'flour']"
9003,italian,"['chocolate', 'soda', 'cloves', 'sugar', 'milk', 'butter', 'nutmeg', 'cocoa', 'flour', 'walnuts', 'cinnamon']"
46689,mexican,"['rum', 'sugar', 'cheese', 'cream', 'milk', 'vanilla', 'eggs']"
7139,italian,"['basil', 'leaves', 'lemon', 'dill', 'garlic', 'cheese', 'corn', 'parsley', 'capellini', 'oil', 'greens', 'chives']"
40765,mexican,"['orange', 'pepper', 'onions', 'garlic', 'paprika', 'chili', 'lime', 'cumin', 'chicken']"
15201,japanese,"['saffron', 'carrots', 'almonds', 'sugar', 'water', 'milk', 'silver', 'ghee', 'cardamom']"
27081,chinese,"['chicken', 'onions', 'pepper', 'salt', 'sauce', 'water', 'rice', 'ginger', 'oil']"
3204,british,"['yolk', 'salt', 'sugar', 'cream', 'currant', 'flour']"
21880,american,"['salt', 'buttermilk', 'soda', 'corn', 'eggs']"
34636,mexican,"['pepper', 'onions', 'onion', 'salt', 'sauce', 'cheese', 'cream', 'rice', 'beef']"
24625,italian,"['pepper', 'noodles', 'salt', 'garlic', 'sauce', 'cheese', 'beef']"
33192,italian,"['tomatoes', 'onions', 'garlic', 'cheese', 'oil', 'campanelle', 'arugula']"
9803,indian,"['flour', 'water']"
5907,mexican,"['oregano', 'tomatoes', 'tortillas', 'pepper', 'oil', 'salt', 'garlic', 'sauce', 'cheese', 'paprika', 'onions', 'cumin', 'chili', 'chicken', 'corn', 'flour']"
36501,greek,"['oregano', 'lemon', 'pepper', 'garlic', 'salt', 'oil']"
29866,italian,"['oregano', 'wine', 'orange', 'pepper', 'garlic', 'parsley', 'olives', 'rosemary', 'oil']"
32312,american,"['rum', 'sugar', 'strawberries', 'lime', 'watermelon']"
26936,greek,"['lemon', 'mint', 'garlic', 'salt', 'fat', 'cucumber', 'oil']"
1750,american,"['peas', 'chipotle', 'pepper', 'salt', 'onion', 'stock', 'vinegar', 'greens']"
18797,british,"['sugar', 'strawberries', 'cream', 'fat', 'vanilla']"
28007,french,"['potatoes', 'garlic', 'leeks', 'salt', 'butter', 'chives', 'zucchini']"
30215,french,"['red', 'pepper', 'dressing', 'kalamata', 'greens', 'eggs']"
25502,italian,"['basil', 'wine', 'tomatoes', 'mushrooms', 'cheese', 'polenta']"
14893,korean,"['pumpkin', 'salt', 'sugar', 'water', 'beans', 'flour', 'seeds', 'pinenuts']"
7194,indian,"['masala', 'onions', 'peppercorns', 'chili', 'flour', 'tomatoes', 'clove', 'seeds', 'cinnamon', 'wheat', 'garlic', 'cumin', 'oil', 'beans', 'coriander', 'salt', 'curds', 'ginger', 'cilantro']"
38607,greek,"['leaves', 'dill', 'mint', 'onions', 'lamb', 'onion', 'pepper', 'water', 'salt', 'parsley', 'rice', 'raisins', 'pinenuts']"
24692,italian,"['basil', 'tomatoes', 'pepper', 'salt', 'cheese', 'oil', 'vinegar']"
10225,mexican,"['tomatoes', 'chiles', 'onions', 'garlic', 'salt', 'shrimp', 'oil']"
24612,mexican,"['oregano', 'tortillas', 'garlic', 'salt', 'serrano', 'water', 'lime', 'oil', 'mustard', 'flour']"
24757,american,"['peas', 'pepper', 'onions', 'salt', 'onion', 'water', 'sauce', 'rice', 'ham']"
12943,italian,"['turkey', 'chicken', 'seasoning', 'carrots', 'panko', 'onion', 'salt', 'oil', 'eggs', 'zucchini']"
33099,italian,"['artichokes', 'wine', 'salt', 'onion', 'cheese', 'rice', 'butter', 'oil']"
12685,mexican,"['onions', 'pepper', 'chicken']"
47031,italian,"['basil', 'oregano', 'chicken', 'carrots', 'ditalini', 'pepper', 'chard', 'onion', 'garlic', 'water', 'fennel', 'asiago', 'oil', 'corn', 'beans', 'zucchini']"
47270,indian,"['tomatoes', 'lemon', 'masala', 'garlic', 'onion', 'salt', 'cream', 'milk', 'ginger', 'butter', 'chicken']"
3437,american,"['sage', 'seasoning', 'buttermilk', 'oil', 'mustard', 'corn', 'eggs']"
23792,mexican,"['seasoning', 'lemon', 'onions', 'pepper', 'cheese', 'cream', 'mayonaise', 'parsley', 'chili', 'butter', 'flour', 'halibut']"
31776,american,"['chocolate', 'shortening', 'rum', 'marshmallows', 'pecans', 'salt', 'sugar', 'cream', 'vanilla', 'ginger', 'butter', 'soda', 'flour', 'eggs']"
17149,british,"['lemon', 'raspberries', 'sugar', 'brioche', 'blueberries']"
40088,indian,"['chicken', 'leaves', 'curry', 'coriander', 'onions', 'salt', 'paprika', 'masa', 'tumeric', 'milk', 'oil', 'cilantro']"
48650,mexican,"['onions', 'chili', 'tomatoes', 'guacamole', 'corn', 'lettuce', 'garlic', 'paprika', 'cumin', 'lime', 'oil', 'beans', 'cashew', 'farro', 'chips', 'salsa', 'pepper', 'salt', 'water', 'cilantro']"
35007,greek,"['basil', 'oregano', 'tomatoes', 'onions', 'garlic', 'mushrooms', 'cheese', 'olives', 'rotini', 'oil', 'vinegar']"
4066,french,"['figs', 'orange', 'cloves', 'salt', 'sugar', 'milk', 'flour', 'eggs']"
21741,italian,"['wine', 'tomatoes', 'pepper', 'pork', 'onion', 'salt', 'water', 'rosemary', 'oil', 'flour']"
42140,american,"['lemon', 'juice', 'pepper', 'oil', 'salt', 'sugar', 'sauce', 'mayonaise', 'paprika', 'chicken', 'flour', 'eggs']"
16159,french,"['artichokes', 'spinach', 'lemon', 'pepper', 'garlic', 'salt', 'water', 'cheese']"
46951,italian,"['tomatoes', 'water', 'sauce', 'cheese']"
41096,thai,"['peas', 'chicken', 'spinach', 'curry', 'coriander', 'turmeric', 'shallots', 'pepper', 'noodles', 'water', 'sauce', 'sugar', 'garlic', 'onions', 'lime', 'milk', 'oil', 'cilantro']"
48532,indian,"['tomatoes', 'lemon', 'curry', 'oil', 'garlic', 'onions', 'cream', 'tofu', 'tumeric', 'chili', 'honey', 'masa', 'ginger', 'butter', 'nutmeg']"
32742,indian,"['almonds', 'oil', 'pistachios', 'sugar', 'water', 'milk', 'soda', 'flour', 'cardamom']"
39845,mexican,"['cilantro', 'onions', 'garlic', 'salt', 'onion', 'salsa', 'cheese', 'cumin', 'chili', 'lime', 'chicken', 'flour']"
1817,mexican,"['tomatoes', 'pepper', 'garlic', 'salt', 'cumin', 'cucumber', 'vinegar', 'corn', 'cilantro']"
5071,chinese,"['carrots', 'mushrooms', 'sauce', 'chile', 'bamboo', 'oil', 'beans']"
47739,mexican,"['pepper', 'onion', 'cheese', 'chili', 'oil', 'flour', 'cilantro']"
28520,italian,"['spinach', 'pepper', 'marjoram', 'garlic', 'onion', 'sauce', 'cheese', 'noodles', 'mushrooms', 'sugar', 'butter', 'eggs']"
18072,spanish,"['potatoes', 'onions', 'salt', 'oil', 'eggs']"
44790,chinese,"['oil', 'garlic', 'pepper', 'salt', 'sauce', 'nuts', 'scallions', 'rice', 'chicken', 'corn']"
1111,mexican,"['pepper', 'salsa', 'salt', 'onions', 'water', 'chili', 'lime', 'flour', 'cumin', 'oil', 'corn', 'beans', 'jack', 'cilantro', 'zucchini']"
36996,italian,"['basil', 'tomatoes', 'focaccia', 'pepper', 'garlic', 'sauce', 'cheese']"
8679,italian,"['spinach', 'noodles', 'sauce', 'water', 'cheese']"
11850,french,"['potatoes', 'spinach', 'lettuce', 'salt', 'paprika', 'cress', 'scallions', 'butter', 'chicken', 'chives']"
24041,british,"['lemon', 'yolk', 'salt', 'sugar', 'berries', 'cream', 'flour', 'eggs']"
78,mexican,"['spinach', 'tortillas', 'pepper', 'garlic', 'salt', 'chile', 'shrimp', 'cream', 'mushrooms', 'oil', 'flour']"
45659,italian,"['basil', 'tomatoes', 'spinach', 'onions', 'garlic', 'mushrooms', 'cheese', 'oil', 'beef', 'shells', 'eggs']"
46580,american,"['tomatoes', 'rum', 'onion', 'salt', 'sauce', 'cheese', 'cream', 'cake', 'shrimp', 'parsley', 'oil', 'chives', 'flour', 'eggs']"
24630,italian,"['oregano', 'tomatoes', 'carrots', 'pepper', 'garlic', 'salt', 'onions', 'celery', 'stock', 'butter', 'oil', 'veal', 'flour']"
45007,mexican,"['basil', 'potatoes', 'tomatoes', 'cotija', 'onions', 'garlic', 'salt', 'pepper', 'sauce', 'thyme', 'oil']"
23960,italian,"['wine', 'tomatoes', 'lemon', 'pepper', 'garlic', 'salt', 'spaghetti', 'arugula', 'prawns', 'oil']"
10322,american,"['syrup', 'oregano', 'leaves', 'pepper', 'garlic', 'salt', 'onions', 'paprika', 'water', 'sauce', 'shrimp', 'thyme', 'butter']"
33739,italian,"['lemon', 'pepper', 'garlic', 'cheese', 'oil']"
16384,japanese,"['dashi', 'gari', 'salt', 'shrimp', 'sauce', 'scallions', 'oil', 'cabbage', 'flour', 'seeds', 'bacon', 'eggs']"
44523,american,"['oil', 'sauce', 'parsley', 'chicken', 'kielbasa', 'pasta']"
22740,mexican,"['oregano', 'tomatillos', 'chips', 'pepper', 'garlic', 'onions', 'lettuce', 'salt', 'cream', 'chili', 'chicken', 'bacon', 'beets', 'ham', 'hominy', 'cilantro']"
30511,italian,"['basil', 'crust', 'pepper', 'onion', 'sauce', 'cheese', 'chicken']"
22322,indian,"['rum', 'goat', 'pepper', 'onions', 'salt', 'garlic', 'turmeric', 'ginger', 'chutney', 'oil', 'clove', 'eggs']"
42893,italian,"['garlic', 'salt', 'water', 'cream', 'cheese', 'sauce', 'parsley', 'oil', 'flour', 'eggs']"
15946,thai,"['basil', 'cilantro', 'fillets', 'shallots', 'oil', 'salt', 'sugar', 'sauce', 'water', 'garlic', 'lime', 'rice', 'ginger', 'curry', 'cucumber', 'corn', 'eggs']"
16223,mexican,"['chicken', 'chiles', 'chard', 'garlic', 'salt', 'onion', 'water', 'peppercorns', 'lettuce', 'giblet', 'parsley', 'allspice', 'lard', 'clove', 'serrano', 'seeds', 'cilantro']"
49266,indian,"['yoghurt', 'chicken', 'mango', 'carrots', 'coriander', 'mustard', 'curry', 'cabbage']"
26284,french,"['chocolate', 'yolk', 'sugar', 'cream', 'milk']"
17205,mexican,"['seasoning', 'onions', 'sauce', 'cheese', 'rice', 'beef', 'beans', 'flour']"
27734,italian,"['pepper', 'garlic', 'salt', 'onion', 'shrimp', 'paprika', 'crab', 'onions', 'cream', 'cheese', 'milk', 'butter', 'oil', 'pasta', 'flour', 'meat', 'eggs']"
23287,mexican,"['oregano', 'spareribs', 'cilantro', 'onions', 'garlic', 'salt', 'chili', 'oil', 'hominy']"
46418,american,"['crust', 'sugar', 'whiskey', 'corn', 'eggs']"
47841,japanese,"['wasabi', 'gari', 'garlic', 'eggplant', 'salt', 'water', 'sauce', 'nori', 'scallions', 'chili', 'rice', 'oil', 'seeds']"
36225,american,"['juice', 'pepper', 'mayonaise', 'cheese', 'chives']"
12439,mexican,"['oil', 'salt', 'tortillas']"
46075,spanish,"['tomatoes', 'pepper', 'celery', 'salt', 'onion', 'shrimp', 'water', 'garlic', 'rice', 'oil']"
45286,american,"['sage', 'pepper', 'onions', 'gumbo', 'butter', 'flour']"
31056,american,"['oregano', 'lemon', 'pepper', 'filet', 'salt', 'paprika', 'thyme', 'oil']"
704,indian,"['tomatoes', 'pepper', 'salt', 'cream', 'cheese', 'nuts', 'cumin', 'cornflour', 'milk', 'oil', 'raisins', 'cardamom', 'cilantro']"
43892,chinese,"['peas', 'coriander', 'pepper', 'noodles', 'sauce', 'tofu', 'hazelnuts', 'oil']"
34245,chinese,"['carrots', 'onions', 'garlic', 'salt', 'spaghetti', 'sauce', 'sugar', 'celery', 'rice', 'oil', 'beef']"
34511,mexican,"['tomatoes', 'tomatillos', 'garlic', 'broth', 'onion', 'water', 'salt', 'pork', 'chili', 'cumin', 'oil', 'flour']"
47988,chinese,"['onions', 'pork', 'garlic', 'sauce', 'water', 'tofu', 'ginger', 'oil', 'sake']"
3873,indian,"['potatoes', 'leaves', 'tapioca', 'peanuts', 'garlic', 'chile', 'water', 'cumin', 'taro', 'butter', 'mustard', 'seeds', 'cilantro']"
6582,mexican,"['water', 'paprika', 'cheese', 'rice', 'chicken', 'corn']"
47958,french,"['lemon', 'yolk', 'salt', 'sugar', 'water', 'glucose', 'vanilla', 'milk', 'oil', 'corn', 'flour', 'eggs']"
17119,japanese,"['salt', 'sauce', 'mirin', 'oil', 'eggs']"
25090,chinese,"['pepper', 'peanuts', 'starch', 'onions', 'sauce', 'sugar', 'water', 'scallions', 'garlic', 'shrimp', 'oil', 'vinegar']"
22936,spanish,"['saffron', 'turkey', 'peas', 'pepper', 'salt', 'paprika', 'rice', 'oil']"
3061,american,"['pepper', 'oil', 'salt', 'sugar', 'chicken', 'vinegar']"
40149,italian,"['pancetta', 'peas', 'pepper', 'onion', 'salt', 'cheese', 'parsley', 'rice', 'stock', 'butter', 'oil']"
2518,american,"['chitterlings', 'onions', 'garlic', 'salt', 'pepper']"
41322,greek,"['spinach', 'dill', 'mint', 'pepper', 'onion', 'cheese', 'oil', 'phyllo']"
45307,chinese,"['broccoli', 'chuck', 'garlic', 'sugar', 'sauce', 'corn', 'rice', 'oil', 'beef']"
33255,american,"['red', 'pecans', 'cocoa', 'oil', 'salt', 'sugar', 'buttermilk', 'cheese', 'milk', 'vanilla', 'butter', 'soda', 'vinegar', 'flour', 'eggs']"
34250,greek,"['pears', 'radicchio', 'lemon', 'barley', 'celery', 'cheese', 'parsley', 'oil', 'walnuts']"
33706,french,"['rum', 'garlic', 'salt', 'water', 'cayenne', 'oil']"
24617,thai,"['chicken', 'curry', 'pepper', 'garlic', 'salt', 'sugar', 'gingerroot', 'lime', 'rice', 'milk', 'butter', 'oil', 'cilantro']"
12244,indian,"['lemon', 'cardamom', 'pepper', 'salt', 'water', 'cumin', 'butter', 'chicken', 'raisins', 'clove', 'cinnamon', 'cashew']"
34761,mexican,"['onions', 'sauce', 'cream', 'shrimp', 'flour', 'jack', 'meat']"
33995,italian,"['basil', 'oregano', 'carrots', 'garlic', 'spaghetti', 'water', 'thyme', 'beef']"
15683,french,"['cognac', 'rib', 'shallots', 'garlic', 'salt', 'tarragon', 'water', 'thyme', 'morel', 'oil', 'chives']"
16028,american,"['lemon', 'salt', 'sugar', 'water', 'butter', 'corn', 'flour', 'blackberries']"
27601,italian,"['pesto', 'spinach', 'noodles', 'sauce', 'cheese', 'eggs']"
7271,mexican,"['tomatillos', 'chiles', 'radishes', 'salsa', 'garlic', 'onion', 'salt', 'pepper', 'cheese', 'scallions', 'chili', 'allspice', 'butter', 'oil', 'corn', 'flour', 'crema']"
24922,korean,"['potatoes', 'anchovies', 'onions', 'garlic', 'soy', 'shrimp', 'tofu', 'chili', 'zucchini']"
1646,mexican,"['basil', 'pepper', 'shallots', 'shrimp', 'cheese', 'chili', 'cilantro', 'panela']"
47519,american,"['chocolate', 'whiskey', 'vanilla', 'nutmeg', 'cinnamon']"
2589,american,"['basil', 'wine', 'seasoning', 'fillets', 'pepper', 'garlic', 'salt', 'onions', 'shrimp', 'cream', 'milk', 'oil', 'pasta', 'shiitake']"
1243,american,"['onions', 'celery', 'stock', 'duck', 'mustard', 'flour', 'okra', 'marjoram', 'thyme', 'sage', 'leaves', 'rum', 'garlic', 'paprika', 'pepper', 'shrimp', 'parsley', 'rice']"
23764,american,"['pepper', 'onions', 'salt', 'sugar', 'cream', 'cheese', 'butter', 'nutmeg', 'corn', 'flour', 'crabmeat', 'eggs']"
